,Store,Date,Weekly_Sales,Type,Temperature,Fuel_Price,PROMO1,PROMO2,PROMO3,PROMO4,PROMO5,CPI,IsHoliday,date,year,month,week,day
1223,10,3/23/2012,1837457.69,B,56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,130.8966452,0,2012-03-23,2012,Mar,12,23
1224,10,3/25/2011,1815798.85,B,62.53,3.716,6351.893999999999,2078.0647999999997,71.8028,1015.5975999999999,4801.360000000001,128.6160645,0,2011-03-25,2011,Mar,12,25
1225,10,3/26/2010,1893532.46,B,60.05,2.98,4683.301600000001,1021.8524000000001,925.7547999999999,817.3372000000002,5989.7047999999995,126.6050645,0,2010-03-26,2010,Mar,12,26
1226,10,3/30/2012,1815760.42,B,67.92,4.294,7388.74,7.8,117.96640000000001,574.87,4035.49,130.9670968,0,2012-03-30,2012,Mar,13,30
1227,10,3/4/2011,1958003.19,B,56.96,3.674,14969.672000000002,7088.224399999999,1039.348,7173.8296,8737.432,128.26475,0,2011-03-04,2011,Mar,9,4
1228,10,3/5/2010,1987090.09,B,55.92,2.877,8056.558400000001,3962.6676,2967.2248,2901.7788,15220.7092,126.5782857,0,2010-03-05,2010,Mar,9,5
1229,10,3/9/2012,1917483.1,B,57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,130.7413793,0,2012-03-09,2012,Mar,10,9
1230,10,4/1/2011,1827733.18,B,67.64,3.772,15042.506400000002,2126.1420000000003,1053.4164,7047.062000000001,8306.3568,128.7199355,0,2011-04-01,2011,Apr,13,1
1231,10,4/13/2012,1974687.51,B,70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,131.108,0,2012-04-13,2012,Apr,15,13
1232,10,4/15/2011,1781767.22,B,61.05,4.089,9439.626,4292.9308,109.38719999999999,2292.5208,3993.2612,128.9107333,0,2011-04-15,2011,Apr,15,15
1233,10,4/16/2010,1826241.44,B,69.74,3.109,7365.963199999999,3358.2375999999995,565.7304,1621.0184000000002,6486.851599999999,126.5621,0,2010-04-16,2010,Apr,15,16
1234,10,4/2/2010,2138651.97,B,63.66,3.086,8449.7408,5151.0416000000005,3058.7907999999998,3353.0343999999996,15403.7032,126.6034839,0,2010-04-02,2010,Apr,13,2
1235,10,4/20/2012,1777166.53,B,67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,131.1173333,0,2012-04-20,2012,Apr,16,20
1236,10,4/22/2011,2004831.14,B,75.93,3.917,7440.978,2079.0988,172.24560000000002,2018.1927999999998,4855.2436,128.9553,0,2011-04-22,2011,Apr,16,22
1237,10,4/23/2010,1829521.83,B,66.42,3.05,6440.1172,2293.4096000000004,633.262,1089.7844,6638.3315999999995,126.4713333,0,2010-04-23,2010,Apr,16,23
1238,10,4/27/2012,1712987.56,B,80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,131.1266667,0,2012-04-27,2012,Apr,17,27
1239,10,4/29/2011,1873646.34,B,73.38,4.151,7507.860799999999,1230.6996000000001,169.12959999999998,1697.4712,3416.472,128.9998667,0,2011-04-29,2011,Apr,17,29
1240,10,4/30/2010,1790694.59,B,69.76,3.105,4921.7536,1100.1672,733.6367999999999,844.0247999999999,6377.784000000001,126.3805667,0,2010-04-30,2010,Apr,17,30
1241,10,4/6/2012,2163384.17,B,65.99,4.282,9256.0,2584.9144,23.74,4802.15,8553.67,131.0375484,0,2012-04-06,2012,Apr,14,6
1242,10,4/8/2011,1870720.73,B,73.03,3.818,11513.51,2175.136,412.0900000000001,3897.0892000000003,6769.0744,128.8238065,0,2011-04-08,2011,Apr,14,8
1243,10,4/9/2010,2041069.3699999999,B,65.29,3.004,9046.426000000001,6963.564,1579.9932000000003,2990.0247999999997,10358.7388,126.6019032,0,2010-04-09,2010,Apr,14,9
1244,10,5/11/2012,1792345.3,B,76.03,4.186,10837.25,1899.8248,105.67,4736.02,2747.36,131.1453333,0,2012-05-11,2012,May,19,11
1245,10,5/13/2011,1712995.44,B,74.04,4.202,10269.736,3864.4707999999996,86.23479999999999,3082.5535999999997,4188.4580000000005,129.089,0,2011-05-13,2011,May,19,13
1246,10,5/14/2010,1808056.41,B,73.88,3.145,8152.630800000001,5655.1348,457.9024,1793.9916,6316.566399999999,126.2085484,0,2010-05-14,2010,May,19,14
1247,10,5/18/2012,1795152.73,B,85.19,4.308,9630.62,1802.4227999999996,9.46,972.85,2986.24,131.0983226,0,2012-05-18,2012,May,20,18
1248,10,5/20/2011,1720908.01,B,72.62,3.99,10211.6284,3476.3979999999997,207.25,2561.008,5367.009599999999,129.0756774,0,2011-05-20,2011,May,20,20
1249,10,5/21/2010,1847613.58,B,78.32,3.12,6710.845199999999,2305.6335999999997,515.1616,1285.098,6667.866399999999,126.1843871,0,2010-05-21,2010,May,20,21
1250,10,5/25/2012,1830939.1,B,86.03,4.127,7786.58,588.9932,712.2,1701.28,3214.55,131.0287742,0,2012-05-25,2012,May,21,25
1251,10,5/27/2011,1743000.38,B,78.62,3.933,6026.7584,646.1224000000001,137.4272,2508.59,4309.2119999999995,129.0623548,0,2011-05-27,2011,May,21,27
1252,10,5/28/2010,1904618.17,B,76.67,3.058,5578.3048,1079.9756000000002,635.2524,904.0576000000001,6558.007600000001,126.1602258,0,2010-05-28,2010,May,21,28
1253,10,5/4/2012,1821364.42,B,77.02,4.058,18275.88,949.5788,21.31,4872.45,2722.29,131.136,0,2012-05-04,2012,May,18,4
1254,10,5/6/2011,1841369.99,B,73.56,4.193,10369.6908,2189.152,287.492,3279.1944,5124.948,129.0444333,0,2011-05-06,2011,May,18,6
1255,10,5/7/2010,1921432.16,B,71.06,3.127,7934.0276,5584.016799999999,1287.5464,2985.2852000000003,13202.974400000001,126.2898,0,2010-05-07,2010,May,18,7
1256,10,6/1/2012,1767471.48,B,80.06,4.277,11614.41,852.1064,172.39,2945.55,1528.02,130.9592258,0,2012-06-01,2012,Jun,22,1
1257,10,6/10/2011,1740063.1,B,84.57,3.981,11673.549999999997,2564.0564,316.03520000000003,4512.3904,6633.474800000001,129.0357097,0,2011-06-10,2011,Jun,23,10
1258,10,6/11/2010,1827521.71,B,89.67,3.057,7916.954000000001,4843.438,438.70959999999997,1928.3616,6711.7464,126.1119032,0,2010-06-11,2010,Jun,23,11
1259,10,6/15/2012,1811562.88,B,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,0,2012-06-15,2012,Jun,24,15
1260,10,6/17/2011,1817934.76,B,87.96,3.935,8866.7392,1564.3116,110.1032,4225.468,4865.596,129.0432,0,2011-06-17,2011,Jun,24,17
1261,10,6/18/2010,1837636.24,B,83.49,2.935,6747.3724,3270.2327999999998,437.42760000000004,1339.2968000000003,5790.0456,126.114,0,2010-06-18,2010,Jun,24,18
1262,10,6/22/2012,1755334.18,B,89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,0,2012-06-22,2012,Jun,25,22
1263,10,6/24/2011,1711813.1300000001,B,90.69,3.807,5955.106,276.7036,81.524,3588.4172,4953.478400000001,129.0663,0,2011-06-24,2011,Jun,25,24
1264,10,6/25/2010,1768172.31,B,90.32,3.084,6251.744000000001,2073.6408,505.398,1250.084,6495.103599999999,126.1266,0,2010-06-25,2010,Jun,25,25
1265,10,6/29/2012,1707481.9,B,91.36,3.875,3339.88,22.0,106.788,1119.45,3710.52,130.7562667,0,2012-06-29,2012,Jun,26,29
1266,10,6/3/2011,1792210.89,B,81.87,3.893,11125.4444,1895.2952000000002,412.6332,4055.3891999999996,6695.9348,129.0490323,0,2011-06-03,2011,Jun,22,3
1267,10,6/4/2010,1931406.28,B,82.82,2.941,7575.697599999999,4694.384399999999,1080.7187999999999,2818.9632,13311.9872,126.1360645,0,2010-06-04,2010,Jun,22,4
1268,10,6/8/2012,1840491.41,B,86.87,4.103,7184.69,31.0,338.26,637.39,5399.57,130.8896774,0,2012-06-08,2012,Jun,23,8
1269,10,7/1/2011,1751369.75,B,95.36,3.842,9603.488,754.6292000000001,380.00320000000005,3958.9748000000004,5876.8604,129.0894,0,2011-07-01,2011,Jul,26,1
1270,10,7/13/2012,1765571.91,B,89.8,3.723,7069.25,5.0,0.32,8194.36,1372.82,130.683,0,2012-07-13,2012,Jul,28,13
1271,10,7/15/2011,1775068.4,B,86.01,3.779,8889.945199999998,2131.0411999999997,306.0344,3554.0684,7657.9128,129.1338387,0,2011-07-15,2011,Jul,28,15
1272,10,7/16/2010,1828052.47,B,91.8,2.971,6751.7164,3646.0992000000006,254.57760000000002,1520.3243999999997,5278.0072,126.1498065,0,2010-07-16,2010,Jul,28,16
1273,10,7/2/2010,1845893.87,B,92.89,2.978,6750.0176,4117.7552,1476.0792000000001,2790.2304,14484.614399999999,126.1392,0,2010-07-02,2010,Jul,26,2
1274,10,7/20/2012,1869967.03,B,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,0,2012-07-20,2012,Jul,29,20
1275,10,7/22/2011,1774342.61,B,88.59,3.697,6567.8984,862.998,85.82960000000001,3623.4280000000003,5816.560799999999,129.1507742,0,2011-07-22,2011,Jul,29,22
1276,10,7/23/2010,1831676.03,B,88.44,3.112,6355.056399999999,2081.4508,358.32840000000004,1221.3688,6818.638799999999,126.1283548,0,2010-07-23,2010,Jul,29,23
1277,10,7/27/2012,1817603.66,B,83.98,3.769,9511.34,288.1728,8.87,16376.33,3062.22,130.7195806,0,2012-07-27,2012,Jul,30,27
1278,10,7/29/2011,1745841.33,B,86.75,3.694,5170.3972,318.3664,151.22520000000003,3532.5656000000004,4762.4964,129.1677097,0,2011-07-29,2011,Jul,30,29
1279,10,7/30/2010,1832664.03,B,85.03,3.017,5068.5296,1035.7016,559.7556,895.2200000000001,5875.5508,126.1069032,0,2010-07-30,2010,Jul,30,30
1280,10,7/6/2012,1805999.79,B,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,0,2012-07-06,2012,Jul,27,6
1281,10,7/8/2011,1699708.3800000001,B,88.57,3.793,9901.9996,1944.3111999999999,414.02759999999995,4459.9564,7681.423200000001,129.1125,0,2011-07-08,2011,Jul,27,8
1282,10,7/9/2010,1769793.3699999999,B,91.03,3.1,7857.099200000001,4822.626399999999,523.1784,2167.198,8900.5732,126.1518,0,2010-07-09,2010,Jul,27,9
1283,10,8/12/2011,1917397.6300000001,B,85.61,3.794,9192.254,4464.9772,469.0556,3782.5312,8093.6932,129.2015806,0,2011-08-12,2011,Aug,32,12
1284,10,8/13/2010,1962996.7,B,88.37,3.049,7678.547999999999,4905.106400000001,272.9068,1690.5044,5453.339599999999,126.064,0,2010-08-13,2010,Aug,32,13
1285,10,8/19/2011,1954849.68,B,87.4,3.743,8883.6576,1577.1996,129.8524,3753.6104000000005,5683.9448,129.2405806,0,2011-08-19,2011,Aug,33,19
1286,10,8/20/2010,1983190.56,B,89.88,3.041,6293.882,2235.9192000000003,384.82759999999996,1295.3488,6176.4616000000005,126.0766452,0,2010-08-20,2010,Aug,33,20
1287,10,8/26/2011,1728399.07,B,91.59,3.663,5767.715200000001,278.23,150.3568,3864.3596000000002,5123.8628,129.2832581,0,2011-08-26,2011,Aug,34,26
1288,10,8/27/2010,1727565.42,B,84.99,3.022,5237.316000000001,1036.372,581.2684,899.516,6386.286399999999,126.0892903,0,2010-08-27,2010,Aug,34,27
1289,10,8/5/2011,1886299.98,B,89.8,3.803,9274.3636,1927.9952000000003,416.66640000000007,4640.3012,8938.942000000001,129.1846452,0,2011-08-05,2011,Aug,31,5
1290,10,8/6/2010,1949236.09,B,86.13,3.123,7633.5992,4743.3535999999995,1010.6668000000001,2761.0088,12295.011600000002,126.0854516,0,2010-08-06,2010,Aug,31,6
1291,10,9/10/2010,1720530.23,B,84.04,2.961,1371.9832000000001,13196.6784,57029.68720000001,289.176,2294.7152,126.1145806,1,2010-09-10,2010,Sep,36,10
1292,10,9/16/2011,1650894.3,B,77.49,3.784,10123.586,6678.084,675.3759999999999,3611.6472000000003,8440.8684,129.4306,0,2011-09-16,2011,Sep,37,16
1293,10,9/17/2010,1716755.78,B,85.52,3.028,6548.522399999999,3069.2427999999995,415.48639999999995,1339.2967999999998,5607.9544,126.1454667,0,2010-09-17,2010,Sep,37,17
1294,10,9/2/2011,1758587.35,B,91.61,3.798,9119.104,1917.2172,1018.758,4723.722,12158.616000000002,129.3259355,0,2011-09-02,2011,Sep,35,2
1295,10,9/23/2011,1685910.53,B,82.51,3.789,8786.970399999998,2367.0919999999996,316.372,3002.7031999999995,6500.3076,129.5183333,0,2011-09-23,2011,Sep,38,23
1296,10,9/24/2010,1655036.75,B,85.75,2.939,4222.0016000000005,1006.3960000000001,561.5036,895.47,5628.494800000001,126.1900333,0,2010-09-24,2010,Sep,38,24
1297,10,9/3/2010,1766331.45,B,83.8,3.087,7562.725199999999,4726.2076,1643.1476,2995.342,13013.698799999998,126.1019355,0,2010-09-03,2010,Sep,35,3
1298,10,9/30/2011,1627707.31,B,82.27,3.877,6939.8428,661.3940000000001,205.0052,2902.956,6077.310399999999,129.6060667,0,2011-09-30,2011,Sep,39,30
1299,10,9/9/2011,1670579.82,B,89.06,3.771,2506.584,6912.6759999999995,52434.0184,866.3464,2702.6119999999996,129.3686129,1,2011-09-09,2011,Sep,36,9
1300,11,1/13/2012,1264736.59,A,53.1,3.261,7153.87,4831.34,39.14,590.68,8698.99,223.3755259,0,2012-01-13,2012,Jan,2,13
1301,11,1/14/2011,1194449.78,A,45.34,2.983,4126.344,11529.696000000002,45.79960000000001,829.882,4282.8032,214.7470729,0,2011-01-14,2011,Jan,2,14
1302,11,1/20/2012,1207303.29,A,56.43,3.268,2421.89,1803.64,37.76,297.73,2282.23,223.4700552,0,2012-01-20,2012,Jan,3,20
1303,11,1/21/2011,1187776.19,A,51.51,3.016,2826.59,2210.792,38.0984,351.884,3986.8756,215.1268275,0,2011-01-21,2011,Jan,3,21
1304,11,1/27/2012,1162675.85,A,58.36,3.29,708.33,1631.94,49.3,3.0,2116.1,223.5645845,0,2012-01-27,2012,Jan,4,27
1305,11,1/28/2011,1100418.69,A,51.04,3.01,2674.8516000000004,1209.022,166.5948,355.98720000000003,3693.1892,215.5065821,0,2011-01-28,2011,Jan,4,28
1306,11,1/6/2012,1283885.55,A,54.44,3.157,5107.29,32305.3,144.66,530.55,6004.19,223.1923049,0,2012-01-06,2012,Jan,1,6
1307,11,1/7/2011,1178905.44,A,54.43,2.976,13608.693599999999,11377.3496,71.212,7213.369199999999,4360.6196,214.6955104,0,2011-01-07,2011,Jan,1,7
1308,11,10/1/2010,1182490.46,A,75.11,2.603,5029.9692,2138.3628,722.6555999999999,1944.878,10033.11,214.9846548,0,2010-10-01,2010,Oct,39,1
1309,11,10/14/2011,1286388.96,A,75.56,3.274,5616.0312,2407.5776,232.93759999999997,1239.4027999999998,4661.687199999999,220.7486167,0,2011-10-14,2011,Oct,41,14
1310,11,10/15/2010,1175003.67,A,71.46,2.72,4112.5740000000005,1659.9676000000002,319.1828,1021.2872,4031.5187999999994,215.1293114,0,2010-10-15,2010,Oct,41,15
1311,11,10/21/2011,1325107.53,A,70.91,3.353,5861.852,2312.6324,255.06400000000002,1246.978,4750.0916,220.9144005,0,2011-10-21,2011,Oct,42,21
1312,11,10/22/2010,1169831.38,A,72.6,2.725,3442.616,623.7692,388.8408,619.2564,4112.82,215.17839,0,2010-10-22,2010,Oct,42,22
1313,11,10/28/2011,1310684.1,A,72.66,3.372,4004.18,658.1163999999999,474.55680000000007,717.9564,4746.5072,221.0801842,0,2011-10-28,2011,Oct,43,28
1314,11,10/29/2010,1195036.0,A,74.21,2.716,3218.3979999999997,136.4008,412.9064,410.2064,4170.4832,215.2274686,0,2010-10-29,2010,Oct,43,29
1315,11,10/7/2011,1346271.06,A,76.97,3.285,5622.030400000001,2409.4564,461.68,1534.4192,7654.307999999999,220.4299007,0,2011-10-07,2011,Oct,40,7
1316,11,10/8/2010,1293472.8,A,68.71,2.633,4940.2375999999995,2130.0088,710.9652000000001,1444.8628000000003,8994.19,215.060858,0,2010-10-08,2010,Oct,40,8
1317,11,11/11/2011,1366053.69,A,64.2,3.297,9134.39,10126.19,473.38,2206.22,6338.3,221.4117517,0,2011-11-11,2011,Nov,45,11
1318,11,11/12/2010,1281675.6,A,63.74,2.728,4243.0648,1565.7163999999998,417.17800000000005,1488.396,5406.3244,215.3256258,0,2010-11-12,2010,Nov,45,12
1319,11,11/18/2011,1315091.63,A,66.17,3.308,10941.05,222.94,263.1,404.05,8885.3,221.6432852,0,2011-11-18,2011,Nov,46,18
1320,11,11/19/2010,1292346.57,A,58.63,2.771,2968.3684000000003,104.5316,448.0776000000001,681.1732000000001,4045.018,215.2074519,0,2010-11-19,2010,Nov,46,19
1321,11,11/25/2011,1848953.48,A,70.03,3.236,531.09,74.35,71081.98,3.0,1676.85,221.9011185,1,2011-11-25,2011,Nov,47,25
1322,11,11/26/2010,1757242.51,A,69.9,2.735,1906.7560000000003,19152.1884,31801.283600000002,268.68120000000005,1705.5819999999999,215.0614025,1,2010-11-26,2010,Nov,47,26
1323,11,11/4/2011,1458287.38,A,61.13,3.332,5844.525599999999,2779.2236,1907.8075999999999,2365.7396,12427.8244,221.245968,0,2011-11-04,2011,Nov,44,4
1324,11,11/5/2010,1332759.13,A,64.41,2.689,5009.2083999999995,1894.9796,748.4911999999999,1945.5632,10564.811599999999,215.2765472,0,2010-11-05,2010,Nov,44,5
1325,11,12/10/2010,1564516.43,A,53.33,2.843,4152.581600000001,866.4712,633.596,1550.5544,9390.0924,214.7693037,0,2010-12-10,2010,Dec,49,10
1326,11,12/16/2011,1783910.06,A,59.69,3.159,1812.02,143.06,592.44,669.07,4900.25,222.6426418,0,2011-12-16,2011,Dec,50,16
1327,11,12/17/2010,1843971.15,A,54.63,2.869,2813.4312,298.3376,452.5127999999999,716.8892,4092.0632,214.704919,0,2010-12-17,2010,Dec,50,17
1328,11,12/2/2011,1399322.44,A,56.89,3.172,7019.2,97.47,2917.09,3648.95,28803.28,222.1589519,0,2011-12-02,2011,Dec,48,2
1329,11,12/23/2011,2213518.5,A,54.29,3.112,515.57,11.23,964.31,416.6344,3429.82,222.8258628,0,2011-12-23,2011,Dec,51,23
1330,11,12/24/2010,2306265.36,A,59.33,2.886,2924.0156,133.8656,433.1612,413.5344,3999.7356,214.7017828,0,2010-12-24,2010,Dec,51,24
1331,11,12/3/2010,1380522.64,A,55.9,2.708,4223.5284,867.8264,780.8672,1846.0252000000003,11770.6388,214.9153531,0,2010-12-03,2010,Dec,48,3
1332,11,12/30/2011,1352084.21,A,48.86,3.129,4241.32,58046.41,239.33,78.09,586.72,223.0090839,1,2011-12-30,2011,Dec,52,30
1333,11,12/31/2010,1172003.1,A,55.03,2.943,2511.7892,24185.346800000003,24680.736800000002,389.0296000000001,1940.5815999999998,214.6986466,1,2010-12-31,2010,Dec,52,31
1334,11,12/9/2011,1646655.94,A,50.63,3.158,4923.89,36.0,525.03,2598.36,8696.45,222.4167852,0,2011-12-09,2011,Dec,49,9
1335,11,2/10/2012,1574287.76,A,52.23,3.409,12424.72,4575.75,81.74,8932.68,6987.67,223.753643,1,2012-02-10,2012,Feb,6,10
1336,11,2/11/2011,1419236.9,A,44.61,3.022,8886.8092,3328.2504,15109.809600000002,7092.729200000001,4966.2652,216.2660913,1,2011-02-11,2011,Feb,6,11
1337,11,2/12/2010,1574684.08,A,48.01,2.548,1702.6960000000001,17371.8508,31040.646800000002,261.92600000000004,2039.0968,214.5747916,1,2010-02-12,2010,Feb,6,12
1338,11,2/17/2012,1569607.94,A,52.77,3.51,10256.46,9792.52,24.82,4060.54,2418.36,223.9170153,0,2012-02-17,2012,Feb,7,17
1339,11,2/18/2011,1554747.15,A,61.5,3.045,4745.4344,2472.9784,115.08160000000002,794.8452000000001,4466.0872,216.5843571,0,2011-02-18,2011,Feb,7,18
1340,11,2/19/2010,1503298.7,A,48.3,2.514,2750.4748,279.6056,454.2496,978.2804000000001,4077.5008,214.6198868,0,2010-02-19,2010,Feb,7,19
1341,11,2/24/2012,1379473.03,A,61.11,3.555,17546.88,7531.48,0.5,3698.03,12656.68,224.1320199,0,2012-02-24,2012,Feb,8,24
1342,11,2/25/2011,1323999.36,A,68.74,3.065,3242.2128000000002,781.1136,128.4064,421.7884,3751.3532,216.8780275,0,2011-02-25,2011,Feb,8,25
1343,11,2/26/2010,1336404.65,A,52.79,2.561,2708.4816000000005,133.8656,465.7496,399.87880000000007,3942.7816,214.6475127,0,2010-02-26,2010,Feb,8,26
1344,11,2/3/2012,1376732.18,A,60.24,3.36,50909.18,1957.49,137.23,37091.67,6418.36,223.6591137,0,2012-02-03,2012,Feb,5,3
1345,11,2/4/2011,1422546.05,A,47.17,2.989,16208.555599999998,8863.1952,427.7592000000001,5604.477199999999,6036.897999999999,215.8863367,0,2011-02-04,2011,Feb,5,4
1346,11,2/5/2010,1528008.6400000001,A,46.04,2.572,4470.032399999999,1678.5839999999998,727.8872,1960.3752000000002,10828.170399999997,214.4248812,0,2010-02-05,2010,Feb,5,5
1347,11,3/11/2011,1314557.31,A,63.29,3.459,7813.960399999999,3886.0299999999993,193.8004,1809.4112,4855.4148000000005,217.4653683,0,2011-03-11,2011,Mar,10,11
1348,11,3/12/2010,1331883.16,A,64.1,2.667,5473.267199999999,2327.2388,359.40160000000003,1488.5188,5706.362400000001,214.7027646,0,2010-03-12,2010,Mar,10,12
1349,11,3/16/2012,1441884.28,A,64.21,3.734,7073.59,224.43,4.19,3164.68,2438.5,224.7166953,0,2012-03-16,2012,Mar,11,16
1350,11,3/18/2011,1391813.69,A,70.17,3.488,7083.4276,3201.3831999999993,113.5068,1444.3252,5087.2568,217.7235226,0,2011-03-18,2011,Mar,11,18
1351,11,3/19/2010,1364207.0,A,61.51,2.72,4182.7624,689.5616,306.67359999999996,711.0364000000002,4191.080400000001,214.5301219,0,2010-03-19,2010,Mar,11,19
1352,11,3/2/2012,1438383.44,A,62.61,3.63,16404.25,1191.27,7.03,11524.7,4400.35,224.3470245,0,2012-03-02,2012,Mar,9,2
1353,11,3/23/2012,1300593.61,A,67.16,3.787,7359.11,297.23,2.04,558.46,3588.44,224.7909104,0,2012-03-23,2012,Mar,12,23
1354,11,3/25/2011,1229777.24,A,73.74,3.473,6173.7316,1113.5459999999998,280.2036,1083.3796,5456.370400000001,217.9674705,0,2011-03-25,2011,Mar,12,25
1355,11,3/26/2010,1245624.27,A,58.09,2.732,3418.1028,133.8656,417.99120000000005,413.5344,4238.9331999999995,214.3241011,0,2010-03-26,2010,Mar,12,26
1356,11,3/30/2012,1300104.03,A,70.23,3.845,7438.04,190.98,1.0,1345.08,3504.0,224.8651254,0,2012-03-30,2012,Mar,13,30
1357,11,3/4/2011,1399456.99,A,66.5,3.288,15532.513599999998,5501.910399999999,415.9292,9833.1816,7302.762,217.1716979,0,2011-03-04,2011,Mar,9,4
1358,11,3/5/2010,1426622.65,A,53.96,2.625,5716.3436,2001.5191999999997,748.5988000000001,2243.7268000000004,10950.431199999999,214.6751386,0,2010-03-05,2010,Mar,9,5
1359,11,3/9/2012,1413382.76,A,61.44,3.669,7634.94,379.04,3.5,1251.85,6147.5,224.5620291,0,2012-03-09,2012,Mar,10,9
1360,11,4/1/2011,1258674.12,A,69.1,3.524,11162.534000000001,2667.24,398.98440000000005,5574.1124,6204.544400000001,218.2114184,0,2011-04-01,2011,Apr,13,1
1361,11,4/13/2012,1472752.01,A,72.74,3.891,8906.38,4722.18,9.86,1412.83,2772.79,225.0135556,0,2012-04-13,2012,Apr,15,13
1362,11,4/15/2011,1312905.8,A,76.64,3.743,6543.9432,1762.9979999999998,50.13120000000001,1298.6304,2988.09,218.6788642,0,2011-04-15,2011,Apr,15,15
1363,11,4/16/2010,1323243.35,A,67.81,2.808,5519.241999999999,2404.1316,241.66760000000002,1239.4028,4682.2856,213.7726889,0,2010-04-16,2010,Apr,15,16
1364,11,4/2/2010,1446210.26,A,66.16,2.719,5540.647999999999,2318.81,726.0427999999999,2147.3184,10286.9172,214.1180803,0,2010-04-02,2010,Apr,13,2
1365,11,4/20/2012,1315356.99,A,71.97,3.877,7906.21,68.22,1.44,393.55,4854.79,225.0689541,0,2012-04-20,2012,Apr,16,20
1366,11,4/22/2011,1388118.53,A,78.31,3.807,3725.62,725.38,129.6904,565.094,3841.5912,218.851237,0,2011-04-22,2011,Apr,16,22
1367,11,4/23/2010,1283766.55,A,68.37,2.795,3734.1184000000003,689.5616,401.24879999999996,681.9356,4257.0956,213.7221852,0,2010-04-23,2010,Apr,16,23
1368,11,4/27/2012,1236238.29,A,73.4,3.814,1824.41,1.41,1.48,548.784,5826.68,225.1243526,0,2012-04-27,2012,Apr,17,27
1369,11,4/29/2011,1357589.89,A,79.97,3.81,5622.5908,199.8928,219.95759999999999,674.4556000000001,3918.5519999999997,219.0236099,0,2011-04-29,2011,Apr,17,29
1370,11,4/30/2010,1239766.89,A,71.13,2.78,3418.1028,136.4008,417.99120000000005,495.0152,4238.9332,213.6716815,0,2010-04-30,2010,Apr,17,30
1371,11,4/6/2012,1596325.01,A,74.19,3.891,10760.37,1549.9192,45.34,4048.21,5596.73,224.9393405,0,2012-04-06,2012,Apr,14,6
1372,11,4/8/2011,1327401.06,A,73.57,3.622,10090.0168,3806.1924000000004,105.98559999999999,2382.6436,3722.0980000000004,218.4553663,0,2011-04-08,2011,Apr,14,8
1373,11,4/9/2010,1470308.32,A,69.57,2.77,5175.7864,2326.5047999999997,538.5788,1497.6879999999999,7519.870400000001,213.9120595,0,2010-04-09,2010,Apr,14,9
1374,11,5/11/2012,1300147.07,A,75.13,3.688,15656.23,1202.3772,21.7,4600.43,3707.51,225.2351496,0,2012-05-11,2012,May,19,11
1375,11,5/13/2011,1277959.42,A,80.93,3.899,6908.380800000001,1762.5884000000003,27.9552,1967.4916,2920.9888000000005,219.3683556,0,2011-05-13,2011,May,19,13
1376,11,5/14/2010,1266796.13,A,77.64,2.854,5609.458800000001,2405.428,257.85040000000004,1369.9696,4753.120800000001,213.6196139,0,2010-05-14,2010,May,19,14
